Year,Month,Day,DayOfWeek,Hour,TimeOfDay,Holidays,Season,WeekEnd,Parking,CheckIns,CheckOuts,Date,Previous,Latest
2021,11,26,5,13,3,0,3,0,205,34,41,26/11/2021 13:00:00,219,196
2021,11,26,5,14,3,0,3,0,198,29,32,26/11/2021 14:00:00,205,193
2021,11,26,5,15,4,0,3,0,193,16,42,26/11/2021 15:00:00,198,167
2021,11,26,5,16,4,0,3,0,167,26,39,26/11/2021 16:00:00,193,154
2021,11,26,5,17,4,0,3,0,163,30,23,26/11/2021 17:00:00,167,161
2021,11,26,5,18,4,0,3,0,163,34,46,26/11/2021 18:00:00,163,149
2021,11,26,5,19,5,0,3,0,150,27,43,26/11/2021 19:00:00,163,133
2021,11,26,5,20,5,0,3,0,133,30,44,26/11/2021 20:00:00,150,119
2021,11,26,5,21,5,0,3,0,132,38,25,26/11/2021 21:00:00,133,132
2021,11,26,5,22,5,0,3,0,156,41,17,26/11/2021 22:00:00,132,156
2021,11,26,5,23,0,0,3,0,162,25,23,26/11/2021 23:00:00,156,158
2021,11,27,6,0,0,0,3,1,161,27,40,27/11/2021 00:00:00,162,145
2021,11,27,6,1,0,0,3,1,149,20,26,27/11/2021 01:00:00,161,139
2021,11,27,6,2,0,0,3,1,138,4,36,27/11/2021 02:00:00,149,107
2021,11,27,6,3,1,0,3,1,107,0,33,27/11/2021 03:00:00,138,74
2021,11,27,6,4,1,0,3,1,73,0,24,27/11/2021 04:00:00,107,50
2021,11,27,6,5,1,0,3,1,50,0,10,27/11/2021 05:00:00,73,40
2021,11,27,6,6,1,0,3,1,41,3,2,27/11/2021 06:00:00,50,41
2021,11,27,6,7,2,0,3,1,43,3,1,27/11/2021 07:00:00,41,43
2021,11,27,6,8,2,0,3,1,45,5,3,27/11/2021 08:00:00,43,45
2021,11,27,6,9,2,0,3,1,79,39,5,27/11/2021 09:00:00,45,79
2021,11,27,6,10,2,0,3,1,128,56,7,27/11/2021 10:00:00,79,128
2021,11,27,6,11,3,0,3,1,183,74,19,27/11/2021 11:00:00,128,183
2021,11,27,6,12,3,0,3,1,223,80,40,27/11/2021 12:00:00,183,223
2021,11,27,6,13,3,0,3,1,238,66,62,27/11/2021 13:00:00,223,227
2021,11,27,6,14,3,0,3,1,231,45,53,27/11/2021 14:00:00,238,219
2021,11,27,6,15,4,0,3,1,221,37,46,27/11/2021 15:00:00,231,210
2021,11,27,6,16,4,0,3,1,210,29,68,27/11/2021 16:00:00,221,171
2021,11,27,6,17,4,0,3,1,173,21,50,27/11/2021 17:00:00,210,142
2021,11,27,6,18,4,0,3,1,142,25,44,27/11/2021 18:00:00,173,123
2021,11,27,6,19,5,0,3,1,138,44,32,27/11/2021 19:00:00,142,135
2021,11,27,6,20,5,0,3,1,151,44,31,27/11/2021 20:00:00,138,148
2021,11,27,6,21,5,0,3,1,175,60,34,27/11/2021 21:00:00,151,174
2021,11,27,6,22,5,0,3,1,216,71,29,27/11/2021 22:00:00,175,216
2021,11,27,6,23,0,0,3,1,225,37,29,27/11/2021 23:00:00,216,224
2021,11,28,0,0,0,0,3,1,225,37,57,28/11/2021 00:00:00,225,204
2021,11,28,0,1,0,0,3,1,207,23,57,28/11/2021 01:00:00,225,170
2021,11,28,0,2,0,0,3,1,170,5,46,28/11/2021 02:00:00,207,129
2021,11,28,0,3,1,0,3,1,129,2,32,28/11/2021 03:00:00,170,99
2021,11,28,0,4,1,0,3,1,98,0,35,28/11/2021 04:00:00,129,64
2021,11,28,0,5,1,0,3,1,63,0,20,28/11/2021 05:00:00,98,44
2021,11,28,0,6,1,0,3,1,44,0,9,28/11/2021 06:00:00,63,35
2021,11,28,0,7,2,0,3,1,36,2,3,28/11/2021 07:00:00,44,34
2021,11,28,0,8,2,0,3,1,36,3,1,28/11/2021 08:00:00,36,36
2021,11,28,0,9,2,0,3,1,47,12,1,28/11/2021 09:00:00,36,47
2021,11,28,0,10,2,0,3,1,70,28,5,28/11/2021 10:00:00,47,70
2021,11,28,0,11,3,0,3,1,115,56,12,28/11/2021 11:00:00,70,114
2021,11,28,0,12,3,0,3,1,169,74,19,28/11/2021 12:00:00,115,169
2021,11,28,0,13,3,0,3,1,182,41,37,28/11/2021 13:00:00,169,173
2021,11,28,0,14,3,0,3,1,177,34,58,28/11/2021 14:00:00,182,149
2021,11,28,0,15,4,0,3,1,150,32,45,28/11/2021 15:00:00,177,136
2021,11,28,0,16,4,0,3,1,138,25,37,28/11/2021 16:00:00,150,124
2021,11,28,0,17,4,0,3,1,124,23,37,28/11/2021 17:00:00,138,110
2021,11,28,0,18,4,0,3,1,114,38,35,28/11/2021 18:00:00,124,113
2021,11,28,0,19,5,0,3,1,116,34,34,28/11/2021 19:00:00,114,113
2021,11,28,0,20,5,0,3,1,131,45,29,28/11/2021 20:00:00,116,129
2021,11,28,0,21,5,0,3,1,141,40,28,28/11/2021 21:00:00,131,141
2021,11,28,0,22,5,0,3,1,153,33,24,28/11/2021 22:00:00,141,150
2021,11,28,0,23,0,0,3,1,148,7,22,28/11/2021 23:00:00,153,135
2021,11,29,1,0,0,0,3,0,135,5,47,29/11/2021 00:00:00,148,93
2021,11,29,1,1,0,0,3,0,93,1,40,29/11/2021 01:00:00,135,54
2021,11,29,1,2,0,0,3,0,54,0,19,29/11/2021 02:00:00,93,35
2021,11,29,1,3,1,0,3,0,35,0,4,29/11/2021 03:00:00,54,31
2021,11,29,1,4,1,0,3,0,31,0,1,29/11/2021 04:00:00,35,30
2021,11,29,1,5,1,0,3,0,31,1,1,29/11/2021 05:00:00,31,30
2021,11,29,1,6,1,0,3,0,31,2,2,29/11/2021 06:00:00,31,30
2021,11,29,1,7,2,0,3,0,37,7,0,29/11/2021 07:00:00,31,37
2021,11,29,1,8,2,0,3,0,71,37,3,29/11/2021 08:00:00,37,71
2021,11,29,1,9,2,0,3,0,140,73,4,29/11/2021 09:00:00,71,140
2021,11,29,1,10,2,0,3,0,177,52,15,29/11/2021 10:00:00,140,177
2021,11,29,1,11,3,0,3,0,196,42,26,29/11/2021 11:00:00,177,193
2021,11,29,1,12,3,0,3,0,204,38,30,29/11/2021 12:00:00,196,201
2021,11,29,1,13,3,0,3,0,201,24,36,29/11/2021 13:00:00,204,189
2021,11,29,1,14,3,0,3,0,191,27,34,29/11/2021 14:00:00,201,182
2021,11,29,1,15,4,0,3,0,180,26,37,29/11/2021 15:00:00,191,171
2021,11,29,1,16,4,0,3,0,173,30,40,29/11/2021 16:00:00,180,161
2021,11,29,1,17,4,0,3,0,162,34,44,29/11/2021 17:00:00,173,151
2021,11,29,1,18,4,0,3,0,156,37,49,29/11/2021 18:00:00,162,139
2021,11,29,1,19,5,0,3,0,140,26,58,29/11/2021 19:00:00,156,107
2021,11,29,1,20,5,0,3,0,114,23,35,29/11/2021 20:00:00,140,95
2021,11,29,1,21,5,0,3,0,95,14,32,29/11/2021 21:00:00,114,77
2021,11,29,1,22,5,0,3,0,75,0,20,29/11/2021 22:00:00,95,57
2021,11,29,1,23,0,0,3,0,59,4,23,29/11/2021 23:00:00,75,38
2021,11,30,2,0,0,0,3,0,39,2,8,30/11/2021 00:00:00,59,32
2021,11,30,2,1,0,0,3,0,32,1,7,30/11/2021 01:00:00,39,26
2021,11,30,2,2,0,0,3,0,26,0,3,30/11/2021 02:00:00,32,23
2021,11,30,2,3,1,0,3,0,23,0,0,30/11/2021 03:00:00,26,23
2021,11,30,2,4,1,0,3,0,23,0,0,30/11/2021 04:00:00,23,23
2021,11,30,2,5,1,0,3,0,24,1,0,30/11/2021 05:00:00,23,24
2021,11,30,2,6,1,0,3,0,27,3,0,30/11/2021 06:00:00,24,27
2021,11,30,2,7,2,0,3,0,43,19,3,30/11/2021 07:00:00,27,43
2021,11,30,2,8,2,0,3,0,85,42,0,30/11/2021 08:00:00,43,85
2021,11,30,2,9,2,0,3,0,153,74,6,30/11/2021 09:00:00,85,153
2021,11,30,2,10,2,0,3,0,201,74,27,30/11/2021 10:00:00,153,200
2021,11,30,2,11,3,0,3,0,213,31,27,30/11/2021 11:00:00,201,204
2021,11,30,2,12,3,0,3,0,230,49,28,30/11/2021 12:00:00,213,225
2021,11,30,2,13,3,0,3,0,231,22,36,30/11/2021 13:00:00,230,211
2021,11,30,2,14,3,0,3,0,212,38,48,30/11/2021 14:00:00,231,201
2021,11,30,2,15,4,0,3,0,199,19,53,30/11/2021 15:00:00,212,167
2021,11,30,2,16,4,0,3,0,180,42,36,30/11/2021 16:00:00,199,173
2021,11,30,2,17,4,0,3,0,172,33,50,30/11/2021 17:00:00,180,156
2021,11,30,2,18,4,0,3,0,158,34,43,30/11/2021 18:00:00,172,147
2021,11,30,2,19,5,0,3,0,154,32,65,30/11/2021 19:00:00,158,114
2021,11,30,2,20,5,0,3,0,117,26,41,30/11/2021 20:00:00,154,99
2021,11,30,2,21,5,0,3,0,98,12,43,30/11/2021 21:00:00,117,68
2021,11,30,2,22,5,0,3,0,71,10,18,30/11/2021 22:00:00,98,60
2021,11,30,2,23,0,0,3,0,59,1,14,30/11/2021 23:00:00,71,47
2021,12,1,3,0,0,0,0,0,48,1,11,01/12/2021 00:00:00,59,37
2021,12,1,3,1,0,0,0,0,37,2,9,01/12/2021 01:00:00,48,30
2021,12,1,3,2,0,0,0,0,30,0,4,01/12/2021 02:00:00,37,26
2021,12,1,3,3,1,0,0,0,26,0,2,01/12/2021 03:00:00,30,24
2021,12,1,3,4,1,0,0,0,24,0,1,01/12/2021 04:00:00,26,23
2021,12,1,3,5,1,0,0,0,24,1,0,01/12/2021 05:00:00,24,24
2021,12,1,3,6,1,0,0,0,27,3,0,01/12/2021 06:00:00,24,27
2021,12,1,3,7,2,0,0,0,43,17,1,01/12/2021 07:00:00,27,43
2021,12,1,3,8,2,0,0,0,81,40,3,01/12/2021 08:00:00,43,80
2021,12,1,3,9,2,0,0,0,128,56,8,01/12/2021 09:00:00,81,128
2021,12,1,3,10,2,0,0,0,180,69,17,01/12/2021 10:00:00,128,180
2021,12,1,3,11,3,0,0,0,204,56,33,01/12/2021 11:00:00,180,203
2021,12,1,3,12,3,0,0,0,219,44,33,01/12/2021 12:00:00,204,214
2021,12,1,3,13,3,0,0,0,223,29,35,01/12/2021 13:00:00,219,208
2021,12,1,3,14,3,0,0,0,206,32,45,01/12/2021 14:00:00,223,195
2021,12,1,3,15,4,0,0,0,195,28,39,01/12/2021 15:00:00,206,184
2021,12,1,3,16,4,0,0,0,186,35,50,01/12/2021 16:00:00,195,169
2021,12,1,3,17,4,0,0,0,171,36,49,01/12/2021 17:00:00,186,156
2021,12,1,3,18,4,0,0,0,158,45,49,01/12/2021 18:00:00,171,152
2021,12,1,3,19,5,0,0,0,152,30,49,01/12/2021 19:00:00,158,133
2021,12,1,3,20,5,0,0,0,155,66,46,01/12/2021 20:00:00,152,153
2021,12,1,3,21,5,0,0,0,152,14,40,01/12/2021 21:00:00,155,127
2021,12,1,3,22,5,0,0,0,128,5,35,01/12/2021 22:00:00,152,97
2021,12,1,3,23,0,0,0,0,97,2,60,01/12/2021 23:00:00,128,39
2021,12,2,4,0,0,0,0,0,39,2,11,02/12/2021 00:00:00,97,30
2021,12,2,4,1,0,0,0,0,30,0,4,02/12/2021 01:00:00,39,26
2021,12,2,4,2,0,0,0,0,26,0,1,02/12/2021 02:00:00,30,25
2021,12,2,4,3,1,0,0,0,25,0,1,02/12/2021 03:00:00,26,24
2021,12,2,4,4,1,0,0,0,24,0,1,02/12/2021 04:00:00,25,23
2021,12,2,4,5,1,0,0,0,24,1,0,02/12/2021 05:00:00,24,24
2021,12,2,4,6,1,0,0,0,25,1,0,02/12/2021 06:00:00,24,25
2021,12,2,4,7,2,0,0,0,39,15,1,02/12/2021 07:00:00,25,39
2021,12,2,4,8,2,0,0,0,75,37,2,02/12/2021 08:00:00,39,74
2021,12,2,4,9,2,0,0,0,136,68,6,02/12/2021 09:00:00,75,136
2021,12,2,4,10,2,0,0,0,178,58,16,02/12/2021 10:00:00,136,178
2021,12,2,4,11,3,0,0,0,202,49,25,02/12/2021 11:00:00,178,202
2021,12,2,4,12,3,0,0,0,215,40,37,02/12/2021 12:00:00,202,205
2021,12,2,4,13,3,0,0,0,208,32,36,02/12/2021 13:00:00,215,201
2021,12,2,4,14,3,0,0,0,201,26,41,02/12/2021 14:00:00,208,186
2021,12,2,4,15,4,0,0,0,188,28,43,02/12/2021 15:00:00,201,171
2021,12,2,4,16,4,0,0,0,181,49,39,02/12/2021 16:00:00,188,181
2021,12,2,4,17,4,0,0,0,181,41,53,02/12/2021 17:00:00,181,169
2021,12,2,4,18,4,0,0,0,192,63,42,02/12/2021 18:00:00,181,190
2021,12,2,4,19,5,0,0,0,190,35,63,02/12/2021 19:00:00,192,162
2021,12,2,4,20,5,0,0,0,165,28,72,02/12/2021 20:00:00,190,118
2021,12,2,4,21,5,0,0,0,117,19,29,02/12/2021 21:00:00,165,108
2021,12,2,4,22,5,0,0,0,107,14,33,02/12/2021 22:00:00,117,89
2021,12,2,4,23,0,0,0,0,88,8,31,02/12/2021 23:00:00,107,66
2021,12,3,5,0,0,0,0,0,66,11,22,03/12/2021 00:00:00,88,55
2021,12,3,5,1,0,0,0,0,54,3,11,03/12/2021 01:00:00,66,47
2021,12,3,5,2,0,0,0,0,47,1,10,03/12/2021 02:00:00,54,38
2021,12,3,5,3,1,0,0,0,38,0,11,03/12/2021 03:00:00,47,27
2021,12,3,5,4,1,0,0,0,26,0,6,03/12/2021 04:00:00,38,21
2021,12,3,5,5,1,0,0,0,21,0,0,03/12/2021 05:00:00,26,21
2021,12,3,5,6,1,0,0,0,23,3,1,03/12/2021 06:00:00,21,23
2021,12,3,5,7,2,0,0,0,32,9,0,03/12/2021 07:00:00,23,32
2021,12,3,5,8,2,0,0,0,70,39,1,03/12/2021 08:00:00,32,70
2021,12,3,5,9,2,0,0,0,129,65,7,03/12/2021 09:00:00,70,128
2021,12,3,5,10,2,0,0,0,178,62,12,03/12/2021 10:00:00,129,178
2021,12,3,5,11,3,0,0,0,206,52,27,03/12/2021 11:00:00,178,203
2021,12,3,5,12,3,0,0,0,222,51,37,03/12/2021 12:00:00,206,217
2021,12,3,5,13,3,0,0,0,220,43,60,03/12/2021 13:00:00,222,200
2021,12,3,5,14,3,0,0,0,200,22,38,03/12/2021 14:00:00,220,184
2021,12,3,5,15,4,0,0,0,186,28,33,03/12/2021 15:00:00,200,179
2021,12,3,5,16,4,0,0,0,178,32,40,03/12/2021 16:00:00,186,171
2021,12,3,5,17,4,0,0,0,172,25,56,03/12/2021 17:00:00,178,140
2021,12,3,5,18,4,0,0,0,142,30,34,03/12/2021 18:00:00,172,136
2021,12,3,5,19,5,0,0,0,140,30,50,03/12/2021 19:00:00,142,116
2021,12,3,5,20,5,0,0,0,116,30,39,03/12/2021 20:00:00,140,107
2021,12,3,5,21,5,0,0,0,117,45,35,03/12/2021 21:00:00,116,117
2021,12,3,5,22,5,0,0,0,176,77,18,03/12/2021 22:00:00,117,176
2021,12,3,5,23,0,0,0,0,192,34,20,03/12/2021 23:00:00,176,190
2021,12,4,6,0,0,0,0,1,193,30,46,04/12/2021 00:00:00,192,174
2021,12,4,6,1,0,0,0,1,175,20,47,04/12/2021 01:00:00,193,147
2021,12,4,6,2,0,0,0,1,147,7,47,04/12/2021 02:00:00,175,107
2021,12,4,6,3,1,0,0,1,107,2,23,04/12/2021 03:00:00,147,86
2021,12,4,6,4,1,0,0,1,86,0,32,04/12/2021 04:00:00,107,54
2021,12,4,6,5,1,0,0,1,53,1,13,04/12/2021 05:00:00,86,42
2021,12,4,6,6,1,0,0,1,42,1,3,04/12/2021 06:00:00,53,40
2021,12,4,6,7,2,0,0,1,42,4,2,04/12/2021 07:00:00,42,42
2021,12,4,6,8,2,0,0,1,49,8,1,04/12/2021 08:00:00,42,49
2021,12,4,6,9,2,0,0,1,68,21,3,04/12/2021 09:00:00,49,67
2021,12,4,6,10,2,0,0,1,106,47,8,04/12/2021 10:00:00,68,106
2021,12,4,6,11,3,0,0,1,119,34,22,04/12/2021 11:00:00,106,118
2021,12,4,6,12,3,0,0,1,129,36,28,04/12/2021 12:00:00,119,126
2021,12,4,6,13,3,0,0,1,135,38,29,04/12/2021 13:00:00,129,135
2021,12,4,6,14,3,0,0,1,147,36,29,04/12/2021 14:00:00,135,142
2021,12,4,6,15,4,0,0,1,145,15,29,04/12/2021 15:00:00,147,128
2021,12,4,6,16,4,0,0,1,127,21,48,04/12/2021 16:00:00,145,101
2021,12,4,6,17,4,0,0,1,101,17,22,04/12/2021 17:00:00,127,96
2021,12,4,6,18,4,0,0,1,99,29,29,04/12/2021 18:00:00,101,96
2021,12,4,6,19,5,0,0,1,107,29,18,04/12/2021 19:00:00,99,107
2021,12,4,6,20,5,0,0,1,118,38,27,04/12/2021 20:00:00,107,118
2021,12,4,6,21,5,0,0,1,163,63,18,04/12/2021 21:00:00,118,163
2021,12,4,6,22,5,0,0,1,238,96,21,04/12/2021 22:00:00,163,238
2021,12,4,6,23,0,0,0,1,273,73,38,04/12/2021 23:00:00,238,273
2021,12,5,0,0,0,0,0,1,280,52,45,05/12/2021 00:00:00,273,280
2021,12,5,0,1,0,0,0,1,293,47,57,05/12/2021 01:00:00,280,270
2021,12,5,0,2,0,0,0,1,273,33,82,05/12/2021 02:00:00,293,221
2021,12,5,0,3,1,0,0,1,221,9,55,05/12/2021 03:00:00,273,175
2021,12,5,0,4,1,0,0,1,174,1,49,05/12/2021 04:00:00,221,127
2021,12,5,0,5,1,0,0,1,127,0,43,05/12/2021 05:00:00,174,84
2021,12,5,0,6,1,0,0,1,84,0,17,05/12/2021 06:00:00,127,67
2021,12,5,0,7,2,0,0,1,67,0,11,05/12/2021 07:00:00,84,56
2021,12,5,0,8,2,0,0,1,56,3,5,05/12/2021 08:00:00,67,54
2021,12,5,0,9,2,0,0,1,58,10,8,05/12/2021 09:00:00,56,56
2021,12,5,0,10,2,0,0,1,77,29,8,05/12/2021 10:00:00,58,77
2021,12,5,0,11,3,0,0,1,123,61,17,05/12/2021 11:00:00,77,121
2021,12,5,0,12,3,0,0,1,149,50,26,05/12/2021 12:00:00,123,145
2021,12,5,0,13,3,0,0,1,148,37,45,05/12/2021 13:00:00,149,137
2021,12,5,0,14,3,0,0,1,142,34,37,05/12/2021 14:00:00,148,134
2021,12,5,0,15,4,0,0,1,138,29,41,05/12/2021 15:00:00,142,122
2021,12,5,0,16,4,0,0,1,125,14,34,05/12/2021 16:00:00,138,102
2021,12,5,0,17,4,0,0,1,102,9,30,05/12/2021 17:00:00,125,81
2021,12,5,0,18,4,0,0,1,81,20,34,05/12/2021 18:00:00,102,67
2021,12,5,0,19,5,0,0,1,71,20,16,05/12/2021 19:00:00,81,71
2021,12,5,0,20,5,0,0,1,77,19,14,05/12/2021 20:00:00,71,76
2021,12,5,0,21,5,0,0,1,96,30,11,05/12/2021 21:00:00,77,95
2021,12,5,0,22,5,0,0,1,104,25,20,05/12/2021 22:00:00,96,100
2021,12,5,0,23,0,0,0,1,102,9,27,05/12/2021 23:00:00,104,82
2021,12,6,1,0,0,0,0,0,82,2,16,06/12/2021 00:00:00,102,68
2021,12,6,1,1,0,0,0,0,67,0,28,06/12/2021 01:00:00,82,40
2021,12,6,1,2,0,0,0,0,40,3,15,06/12/2021 02:00:00,67,28
2021,12,6,1,3,1,0,0,0,29,2,7,06/12/2021 03:00:00,40,23
2021,12,6,1,4,1,0,0,0,23,0,2,06/12/2021 04:00:00,29,21
2021,12,6,1,5,1,0,0,0,22,1,0,06/12/2021 05:00:00,23,22
2021,12,6,1,6,1,0,0,0,23,2,1,06/12/2021 06:00:00,22,23
2021,12,6,1,7,2,0,0,0,34,15,4,06/12/2021 07:00:00,23,34
2021,12,6,1,8,2,0,0,0,71,39,2,06/12/2021 08:00:00,34,71
2021,12,6,1,9,2,0,0,0,112,43,2,06/12/2021 09:00:00,71,112
2021,12,6,1,10,2,0,0,0,159,56,9,06/12/2021 10:00:00,112,159
2021,12,6,1,11,3,0,0,0,166,38,36,06/12/2021 11:00:00,159,161
2021,12,6,1,12,3,0,0,0,176,37,22,06/12/2021 12:00:00,166,176
2021,12,6,1,13,3,0,0,0,183,30,29,06/12/2021 13:00:00,176,177
2021,12,6,1,14,3,0,0,0,177,24,42,06/12/2021 14:00:00,183,159
2021,12,6,1,15,4,0,0,0,159,19,40,06/12/2021 15:00:00,177,138
2021,12,6,1,16,4,0,0,0,139,15,30,06/12/2021 16:00:00,159,123
2021,12,6,1,17,4,0,0,0,123,25,36,06/12/2021 17:00:00,139,112
2021,12,6,1,18,4,0,0,0,113,16,37,06/12/2021 18:00:00,123,91
2021,12,6,1,19,5,0,0,0,90,19,36,06/12/2021 19:00:00,113,74
2021,12,6,1,20,5,0,0,0,74,8,21,06/12/2021 20:00:00,90,61
2021,12,6,1,21,5,0,0,0,62,7,23,06/12/2021 21:00:00,74,45
2021,12,6,1,22,5,0,0,0,45,1,12,06/12/2021 22:00:00,62,34
2021,12,6,1,23,0,0,0,0,34,0,7,06/12/2021 23:00:00,45,27
2021,12,7,2,0,0,0,0,0,27,0,5,07/12/2021 00:00:00,34,22
2021,12,7,2,1,0,0,0,0,21,0,2,07/12/2021 01:00:00,27,20
2021,12,7,2,2,0,0,0,0,20,1,1,07/12/2021 02:00:00,21,20
2021,12,7,2,3,1,0,0,0,20,0,1,07/12/2021 03:00:00,20,19
2021,12,7,2,4,1,0,0,0,19,0,0,07/12/2021 04:00:00,20,19
2021,12,7,2,5,1,0,0,0,21,2,0,07/12/2021 05:00:00,19,21
2021,12,7,2,6,1,0,0,0,23,2,0,07/12/2021 06:00:00,21,23
2021,12,7,2,7,2,0,0,0,29,7,1,07/12/2021 07:00:00,23,29
2021,12,7,2,8,2,0,0,0,51,23,1,07/12/2021 08:00:00,29,51
2021,12,7,2,9,2,0,0,0,108,63,7,07/12/2021 09:00:00,51,107
2021,12,7,2,10,2,0,0,0,141,50,16,07/12/2021 10:00:00,108,141
2021,12,7,2,11,3,0,0,0,161,37,20,07/12/2021 11:00:00,141,158
2021,12,7,2,12,3,0,0,0,168,33,29,07/12/2021 12:00:00,161,162
2021,12,7,2,13,3,0,0,0,172,32,26,07/12/2021 13:00:00,168,168
2021,12,7,2,14,3,0,0,0,176,30,33,07/12/2021 14:00:00,172,165
2021,12,7,2,15,4,0,0,0,169,38,34,07/12/2021 15:00:00,176,169
2021,12,7,2,16,4,0,0,0,170,28,42,07/12/2021 16:00:00,169,155
2021,12,7,2,17,4,0,0,0,156,35,43,07/12/2021 17:00:00,170,147
2021,12,7,2,18,4,0,0,0,146,32,47,07/12/2021 18:00:00,156,132
2021,12,7,2,19,5,0,0,0,143,42,43,07/12/2021 19:00:00,146,131
2021,12,7,2,20,5,0,0,0,130,28,45,07/12/2021 20:00:00,143,114
2021,12,7,2,21,5,0,0,0,115,9,33,07/12/2021 21:00:00,130,90
2021,12,7,2,22,5,0,0,0,89,4,42,07/12/2021 22:00:00,115,52
2021,12,7,2,23,0,0,0,0,50,4,19,07/12/2021 23:00:00,89,37
2021,12,8,3,0,0,0,0,0,36,0,12,08/12/2021 00:00:00,50,25
2021,12,8,3,1,0,0,0,0,25,0,6,08/12/2021 01:00:00,36,19
2021,12,8,3,2,0,0,0,0,19,0,2,08/12/2021 02:00:00,25,17
2021,12,8,3,3,1,0,0,0,17,0,0,08/12/2021 03:00:00,19,17
2021,12,8,3,4,1,0,0,0,17,0,1,08/12/2021 04:00:00,17,16
2021,12,8,3,5,1,0,0,0,17,1,0,08/12/2021 05:00:00,17,17
2021,12,8,3,6,1,0,0,0,19,2,0,08/12/2021 06:00:00,17,19
2021,12,8,3,7,2,0,0,0,29,11,1,08/12/2021 07:00:00,19,29
2021,12,8,3,8,2,0,0,0,50,24,4,08/12/2021 08:00:00,29,49
2021,12,8,3,9,2,0,0,0,103,60,6,08/12/2021 09:00:00,50,103
2021,12,8,3,10,2,0,0,0,152,58,10,08/12/2021 10:00:00,103,151
2021,12,8,3,11,3,0,0,0,184,56,24,08/12/2021 11:00:00,152,183
2021,12,8,3,12,3,0,0,0,197,49,35,08/12/2021 12:00:00,184,197
2021,12,8,3,13,3,0,0,0,200,33,44,08/12/2021 13:00:00,197,186
2021,12,8,3,14,3,0,0,0,186,35,37,08/12/2021 14:00:00,200,184
2021,12,8,3,15,4,0,0,0,185,22,43,08/12/2021 15:00:00,186,163
2021,12,8,3,16,4,0,0,0,163,34,41,08/12/2021 16:00:00,185,156
2021,12,8,3,17,4,0,0,0,156,28,48,08/12/2021 17:00:00,163,136
2021,12,8,3,18,4,0,0,0,135,19,53,08/12/2021 18:00:00,156,102
2021,12,8,3,19,5,0,0,0,117,39,36,08/12/2021 19:00:00,135,105
2021,12,8,3,20,5,0,0,0,106,21,32,08/12/2021 20:00:00,117,94
2021,12,8,3,21,5,0,0,0,94,14,32,08/12/2021 21:00:00,106,76
2021,12,8,3,22,5,0,0,0,76,3,19,08/12/2021 22:00:00,94,60
2021,12,8,3,23,0,0,0,0,59,6,21,08/12/2021 23:00:00,76,45
2021,12,9,4,0,0,0,0,0,44,1,10,09/12/2021 00:00:00,59,36
2021,12,9,4,1,0,0,0,0,36,1,7,09/12/2021 01:00:00,44,30
2021,12,9,4,2,0,0,0,0,30,0,7,09/12/2021 02:00:00,36,23
2021,12,9,4,3,1,0,0,0,23,0,0,09/12/2021 03:00:00,30,23
2021,12,9,4,4,1,0,0,0,23,0,0,09/12/2021 04:00:00,23,23
2021,12,9,4,5,1,0,0,0,24,1,1,09/12/2021 05:00:00,23,23
2021,12,9,4,6,1,0,0,0,24,1,0,09/12/2021 06:00:00,24,24
2021,12,9,4,7,2,0,0,0,30,6,0,09/12/2021 07:00:00,24,30
2021,12,9,4,8,2,0,0,0,52,23,1,09/12/2021 08:00:00,30,52
2021,12,9,4,9,2,0,0,0,105,59,6,09/12/2021 09:00:00,52,105
2021,12,9,4,10,2,0,0,0,149,60,16,09/12/2021 10:00:00,105,149
2021,12,9,4,11,3,0,0,0,167,46,30,09/12/2021 11:00:00,149,165
2021,12,9,4,12,3,0,0,0,174,40,31,09/12/2021 12:00:00,167,174
2021,12,9,4,13,3,0,0,0,187,39,37,09/12/2021 13:00:00,174,176
2021,12,9,4,14,3,0,0,0,177,38,46,09/12/2021 14:00:00,187,168
2021,12,9,4,15,4,0,0,0,168,21,41,09/12/2021 15:00:00,177,148
2021,12,9,4,16,4,0,0,0,153,42,38,09/12/2021 16:00:00,168,152
2021,12,9,4,17,4,0,0,0,159,47,40,09/12/2021 17:00:00,153,159
2021,12,9,4,18,4,0,0,0,160,31,51,09/12/2021 18:00:00,159,139
2021,12,9,4,19,5,0,0,0,139,35,51,09/12/2021 19:00:00,160,123
2021,12,9,4,20,5,0,0,0,124,36,48,09/12/2021 20:00:00,139,111
2021,12,9,4,21,5,0,0,0,115,20,30,09/12/2021 21:00:00,124,101
2021,12,9,4,22,5,0,0,0,99,20,29,09/12/2021 22:00:00,115,92
2021,12,9,4,23,0,0,0,0,92,8,24,09/12/2021 23:00:00,99,76
2021,12,10,5,0,0,0,0,0,78,8,24,10/12/2021 00:00:00,92,60
2021,12,10,5,1,0,0,0,0,60,1,13,10/12/2021 01:00:00,78,48
2021,12,10,5,2,0,0,0,0,47,0,9,10/12/2021 02:00:00,60,39
2021,12,10,5,3,1,0,0,0,39,0,8,10/12/2021 03:00:00,47,31
2021,12,10,5,4,1,0,0,0,31,0,4,10/12/2021 04:00:00,39,27
2021,12,10,5,5,1,0,0,0,27,0,0,10/12/2021 05:00:00,31,27
2021,12,10,5,6,1,0,0,0,28,1,0,10/12/2021 06:00:00,27,28
2021,12,10,5,7,2,0,0,0,37,10,1,10/12/2021 07:00:00,28,37
